elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,majority_bonus,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,dd_democracy,secondround,thirdround,Source,Additional.Sources,Comment
P-GHA-2008-12-7,Ghana,"December 07, 2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,2,1,1,1,18,452,452,2008,12,7,2,1,1,1,1,1,"December 28, 2008",NA,Carr,ElectionGuide.org,John Atta-Mills- after coming in second in the first round- gained the absolute majority in the second
P-GHA-2012-12-7,Ghana,"December 07, 2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.061781,2,1,1,1,18,452,452,2012,12,7,2,1,1,1,1,1,NA,NA,ElectionGuide.org,Carr; http://www.ghanaweb.com/GhanaHomePage/election2012/elections.results.php,
P-GHA-2016-12-7,Ghana,"December 07, 2016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.065104,2,1,1,1,18,452,452,2016,12,7,2,NA,1,1,1,1,NA,NA,ElectionGuide,Wikipedia; Carr,
P-GHA-2020-12-7,Ghana,"December 07, 2020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04912154159512,2,1,1,1,18,452,452,2020,12,7,2,NA,1,NA,1,1,NA,NA,Electionguide,,
P-GNB-1994-7-3,Republic of Guinea-Bissau,"July 03, 1994",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3715674703753,2,1,1,1,20,404,404,1994,7,3,1,1,0,0,0,0,34553,NA,Nohlen Elections in Africa: A Data Handbook,IPU,NA
P-GNB-1999-11-28,Guinea Bissau,"November 28, 1999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42,2,1,1,1,20,404,404,1999,11,28,4,0,0,0,0,1,"January 16, 1999",NA,"Nohlen, Thibaut & Krennerich (1999:477-488)",African Elections Database,Despite the fact that CGV only coded Guinea-Bissau as a democracy in 2000 I decided to include these elections. The main reason is that CGV's decision rests on the fact that the presidential elections were only decided in the second round in 2000 but the decision to code 2000 as democratic rested on the 1999 parliamentary and presidential elections
P-GNB-2005-6-19,Guinea Bissau,"June 19, 2005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,2,1,1,1,20,404,404,2005,6,19,1,0,0,1,0,1,"July 24, 2005",NA,Carr,ElectionGuide.org; African Elections Database,Carr reports a different election date than ElectionGuide.org and African Election Database; I opted for the latter two; Joao Bernardo Vieira- after coming in second in the first round- gained the absolute majority in the second
P-GNB-2009-6-28,Guinea Bissau,"June 28, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,2,1,1,1,20,404,404,2009,6,28,1,0,0,1,0,1,"July 26, 2009",NA,Carr,ElectionGuide.org; African Elections Database,Malam Bacai Sanha won a plurality in the first round and the second round run-off
P-GNB-2012-3-18,Guinea Bissau,"March 18, 2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.091527,2,1,1,1,20,404,404,2012,3,18,1,0,0,0,0,1,########,NA,ElectionGuide.org,Carr; Wikipedia; africanelections.tripod.com,2nd round suspended due to coup.
P-GNB-2014-4-13,Guinea Bissau,"April 13, 2014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.016359,2,1,1,1,20,404,404,2014,4,13,1,0,0,1,0,1,########,NA,ElectionGuide.org,Carr; Wikipedia ,
P-GNB-2019-11-24,Guinea Bissau,"November 24, 2019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68695903784822,2,1,1,1,20,404,404,2019,11,24,1,NA,0,NA,1,1,12/8/2019,NA,Electionguide,,no result for the election
P-GRG-2004-1-4,Georgia,"January 04, 2004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,2,9,9,4,161,372,372,2004,1,4,1,1,0,1,1,1,NA,NA,Carr,"ElectionGuide.org; Wikipedia; OSCE, p.5: http://www.osce.org/odihr/elections/georgia/30959",Mikheil Saakashvili won in the first round with 96 % of the votes
P-GRG-2008-1-5,Georgia,"January 05, 2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,2,9,9,4,161,372,372,2008,1,5,1,1,0,1,1,1,NA,NA,Carr,"ElectionGuide.org; Wikipedia; OSCE, p.5: http://www.osce.org/odihr/elections/georgia/30959",Mikheil Saakashvili won in the first round with 54.5 % of the votes
P-GRG-2013-10-27,Georgia,"October 27, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.249739,2,9,9,4,161,372,372,2013,10,27,1,1,0,1,1,1,NA,NA,ElectionGuide,Carr,
P-GRG-2018-10-28,Georgia,"October 28, 2018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25964365575555,2,9,9,4,161,372,372,2018,10,28,1,NA,0,1,1,1,11/28/2018,NA,Electionguide,,
P-GUA-1950-11-12,Guatemala,"November 12, 1950",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,3,7,7,7,57,90,90,1950,11,12,2,1,NA,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1958-1-19,Guatemala,"January 19, 1958",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,3,7,7,7,57,90,90,1958,1,19,2,1,NA,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1966-3-6,Guatemala,"March 06, 1966",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,3,7,7,7,57,90,90,1966,3,6,2,1,NA,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1970-3-1,Guatemala,"March 01, 1970",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,3,7,7,7,57,90,90,1970,3,1,2,1,NA,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1974-3-3,Guatemala,"March 03, 1974",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,3,7,7,7,57,90,90,1974,3,3,2,1,0,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1978-3-5,Guatemala,"March 05, 1978",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91,3,7,7,7,57,90,90,1978,3,5,2,1,0,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1982-3-7,Guatemala,"March 07, 1982",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42,3,7,7,7,57,90,90,1982,3,7,4,0,0,0,0,1,NA,NA,Nohlen et al.,,
P-GUA-1990-11-11,Guatemala,"November 11, 1990",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27,2,7,7,7,57,90,90,1990,11,11,2,1,0,0,0,1,"January 6, 1991",NA,"http://muse.jhu.edu/journals/journal_of_democracy/election_watch/v002/#v002.1, http://en.wikipedia.org/wiki/History_of_Guatemala, http://www.state.gov/r/pa/ei/bgn/2045.htm, Nohlen et al.",,
P-GUA-1995-11-12,Guatemala,"November 12, 1995",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,2,7,7,7,57,90,90,1995,11,12,2,1,0,0,0,1,"January 7, 1996",NA,http://www.georgetown.edu/pdba/Elecdata/Guate/95elec.html,,
P-GUA-1999-11-7,Guatemala,"November 07, 1999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,2,7,7,7,57,90,90,1999,11,7,2,1,0,1,1,1,"December 26, 1999",NA,http://psephos.adam-carr.net/countries/g/guatemala/guatemala1999.txt,,
P-GUA-2003-11-9,Guatemala,"November 09, 2003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77,2,7,7,7,57,90,90,2003,11,9,2,1,0,1,1,1,"December 28, 2003",NA,Carr,ElectionGuide.org,Oscar BERGER Perdomo won a plurality in the first round and the second round run-off. Carr reports a different second round run-off date than ElectionGuide.org and Wikipedia. I side with the latter two.
P-GUA-2007-9-9,Guatemala,"September 09, 2007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57,2,7,7,7,57,90,90,2007,9,9,2,1,0,1,1,1,"November 4, 2007",NA,Carr,ElectionGuide.org,Alvaro Colom Caballeros won a plurality in the first round and the second round run-off
P-GUA-2011-9-11,Guatemala,"September 11, 2011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,2,7,7,7,57,90,90,2011,9,11,2,1,0,1,1,1,"November 6, 2011",NA,Carr,ElectionGuide.org; Political Database of the Americas,Otto Perez Molina won in the second round after reaching a plurality in the first round
P-GUA-2015-9-6,Guatemala,"September 06, 2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.421646,3,7,7,7,57,90,90,2015,9,6,2,1,0,1,1,1,"October 25, 2015",NA,ElectionGuide.org,Carr; Wikipedia,
P-GUA-2019-6-16,Guatemala ,"June 16, 2019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04540096121875,2,7,7,7,57,90,90,2019,6,16,2,NA,0,NA,1,1,8/11/2019,NA,Electionguide,,
P-HON-1957-9-22,Honduras,"September 22, 1957",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,7,59,91,91,1957,9,22,2,1,NA,0,0,1,NA,NA,"Washington Post and Times Herald, Sept. 23, 1957, p. A9",,
P-HON-1971-3-28,Honduras,"March 28, 1971",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,7,7,7,59,91,91,1971,3,28,2,1,NA,0,0,1,NA,NA,Nohlen et al.,,
P-HON-1985-11-24,Honduras,"November 24, 1985",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,59,91,91,1985,11,24,2,1,1,0,0,1,NA,NA,Nohlen et al.,,
P-HON-1989-11-26,Honduras,"November 26, 1989",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,1,7,7,7,59,91,91,1989,11,26,2,1,1,1,0,1,NA,NA,Nohlen et al.,,
P-HON-1993-11-28,Honduras,"November 28, 1993",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,59,91,91,1993,11,28,2,1,0,1,1,1,NA,NA,http://www.georgetown.edu/pdba/Elecdata/Hon/93elec.html,,
P-HON-1997-11-30,Honduras,"November 30, 1997",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,1,7,7,7,59,91,91,1997,11,30,2,1,1,1,1,1,NA,NA,http://psephos.adam-carr.net/countries/h/honduras/honduras1.txt,,
P-HON-2001-11-25,Honduras,"November 25, 2001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,59,91,91,2001,11,25,2,1,0,1,1,1,NA,NA,Carr,ElectionGuide.org; Political Database of the Americas; http://psephos.adam-carr.net/countries/h/honduras/honduras2001.txt,Ricardo MADURO Joest won with an  absolute majority
P-HON-2005-11-27,Honduras,"November 27, 2005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,1,7,7,7,59,91,91,2005,11,27,2,1,0,1,1,1,NA,NA,Carr,ElectionGuide.org; Political Database of the Americas,Jose Manuel Zelaya Rosales won with a plurality
P-HON-2009-11-29,Honduras,"November 29, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,59,91,91,2009,11,29,2,0,0,1,0,1,NA,NA,Carr,ElectionGuide.org; Political Database of the Americas,Porfirio Lobo Sosa  won with an absolute majority
P-HON-2013-11-24,Honduras,"November 24, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.597265,1,7,7,7,59,91,91,2013,11,24,2,1,0,1,0,1,NA,NA,ElectionGuide.org,Carr; Wikipedia,
P-HON-2017-11-26,Honduras,"November 26, 2017",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65003855806102,2,7,7,7,59,91,91,2017,11,26,2,NA,0,1,0,1,NA,NA,Electionguide,2017 Honduran general election - Wikipedia,
P-ICE-1946-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1946,NA,NA,1,1,NA,0,1,1,NA,NA,"Chicago Daily Tribune, May 10, 1946, p. 12",,Election did not take place as incumbent was unopposed
P-ICE-1950-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1950,NA,NA,1,1,NA,0,1,1,NA,NA,NA,,Election did not take place as incumbent was unopposed
P-ICE-1952-6-29,Iceland,"June 29, 1952",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,10,10,3,112,395,395,1952,6,29,1,1,NA,0,1,1,NA,NA,"NYT, June 30, 1952, p.3,Indridi",,
P-ICE-1956-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1956,NA,NA,1,1,NA,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1960-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1960,NA,NA,1,1,NA,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1964-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1964,NA,NA,1,1,NA,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1968-6-30,Iceland,"June 30, 1968",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,1,10,10,3,112,395,395,1968,6,30,1,1,NA,0,1,1,NA,NA,"Keesing's, Indridi",,
P-ICE-1972-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1972,NA,NA,1,1,1,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1976-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1976,NA,NA,1,1,1,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1980-6-29,Iceland,"June 29, 1980",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1,10,10,3,112,395,395,1980,6,29,1,1,1,0,1,1,NA,NA,"Keesing's, Indridi",,
P-ICE-1984-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1984,NA,NA,1,1,1,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1988-6-25,Iceland,"June 25, 1988",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1,10,10,3,112,395,395,1988,6,25,1,1,1,0,1,1,NA,NA,"Keesing's, Indridi",,
P-ICE-1992-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,1992,NA,NA,1,1,1,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-1996-6-29,Iceland,"June 29, 1996",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,1,10,10,3,112,395,395,1996,6,29,1,1,1,0,1,1,NA,NA,"Keesing's, Indridi",,
P-ICE-2000-NA-NA,Iceland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,2000,NA,NA,1,1,1,0,1,1,NA,NA,,,Election did not take place as incumbent was unopposed
P-ICE-2004-6-26,Iceland,"June 26, 2004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1,10,10,3,112,395,395,2004,6,26,1,1,1,0,1,1,NA,NA,Carr,ElectionGuide.org,�lafur Ragnar Gr�msson won an  absolute majority
P-ICE-2008-6-28,Iceland,"June 28, 2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,112,395,395,2008,6,28,1,1,1,0,1,1,NA,NA,Carr,ElectionGuide.org,The incumbent- Olafur Ragnar Grimsson- was re-elected NA
P-ICE-2016-6-25,Iceland,"June 25, 2016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.802701,1,10,10,3,112,395,395,2016,6,25,1,NA,1,0,1,1,NA,NA,ElectionGuide.org,Carr ,
P-ICE-2020-6-27,Iceland,"June 27, 2020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16799506638884,2,10,10,3,112,395,395,2020,6,27,1,NA,1,NA,1,1,NA,NA,Electionguide,,
P-INS-2004-7-5,Indonesia,"July 05, 2004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,2,4,4,2,81,850,850,2004,7,5,2,1,0,1,1,1,"September 20, 2004",NA,Carr,ElectionGuide.org,Susilo Bambang Yudhoyono won a plurality in the first round and gained an absolute majority in the second
P-INS-2009-7-8,Indonesia,"July 08, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,2,4,4,2,81,850,850,2009,7,8,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org,Susilo Bambang Yudhoyono gained an absolute majority in the first round
P-INS-2014-7-9,Indonesia,"July 09, 2014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.034994,2,4,4,2,81,850,850,2014,7,9,2,1,0,1,1,1,NA,NA,ElectionGuide.org,Carr,
P-INS-2019-4-17,Indonesia,"April 17, 2019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97777768987655,2,4,4,2,81,850,850,2019,4,17,2,NA,0,NA,1,1,NA,NA,Electionguide,,
P-IRE-1952-6-25,Ireland,"June 25, 1952",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,113,205,205,1952,6,25,1,1,NA,1,1,1,NA,NA,http://electionsireland.org/result.cfm?election=1952P&cons=194,,
P-IRE-1959-6-17,Ireland,"June 17, 1959",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,5,10,10,3,113,205,205,1959,6,17,1,1,NA,1,1,1,NA,NA,http://electionsireland.org/result.cfm?election=1959P&cons=194,,
P-IRE-1966-6-1,Ireland,"June 01, 1966",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,10,10,3,113,205,205,1966,6,1,1,1,NA,1,1,1,NA,NA,"http://electionsireland.org/result.cfm?election=1966P&cons=194, NYT, Feb. 11, 1966, p.6",,
P-IRE-1973-5-30,Ireland,"May 30, 1973",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,10,10,3,113,205,205,1973,5,30,1,1,1,1,1,1,NA,NA,http://electionsireland.org/result.cfm?election=1973P&cons=194,,
P-IRE-1974-11-17,Ireland,"November 17, 1974",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,113,205,205,1974,11,17,1,1,1,1,1,1,NA,NA,http://electionsireland.org/result.cfm?election=1974P&cons=194,,
P-IRE-1976-10-22,Ireland,"October 22, 1976",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,113,205,205,1976,10,22,1,1,1,1,1,1,NA,NA,http://electionsireland.org/result.cfm?election=1976P&cons=194,,
P-IRE-1983-12-3,Ireland,"December 03, 1983",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,113,205,205,1983,12,3,1,1,1,1,1,1,NA,NA,http://electionsireland.org/result.cfm?election=1983P&cons=194,,
P-IRE-1990-11-9,Ireland,"November 09, 1990",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,5,10,10,3,113,205,205,1990,11,9,1,1,1,1,1,1,NA,NA,"http://electionsireland.org/result.cfm?election=1990P&cons=194, http://www.binghamton.edu/cdp/era/elections/ire90pres.html",,
P-IRE-1997-10-30,Ireland,"October 30, 1997",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,5,10,10,3,113,205,205,1997,10,30,1,1,1,1,1,1,NA,NA,http://psephos.adam-carr.net/countries/i/ireland/irelandpres.txt,,
P-IRE-2004-NA-NA,Ireland,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,113,205,205,2004,NA,NA,1,1,1,1,1,1,NA,NA,Carr,European Election Database; Wikipedia,President Mary McAleese was re-elected NA; actually the election set for October 22nd was not even held
P-IRE-2011-10-27,Ireland,"October 27, 2011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,5,10,10,3,113,205,205,2011,10,27,1,1,1,1,1,1,NA,NA,Carr,European Election Database; ElectionGuide.org,Michael D. Higgins won a plurality in the first count and an absolute majority in the second count
P-IRE-2018-10-26,Ireland,"October 26, 2018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64599964543605,5,10,10,3,113,395,395,2018,10,26,1,NA,1,0,1,1,NA,NA,Electionguide,2018 Irish presidential election - Wikipedia,
